,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
3732072,2741775,313868,-14,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2908604,2292678,453268,-65,75447.72,135000,0.0,0.0,0.0,0.0,6750.0,7650.0,7650.0,72146.43,75447.72,75447.72,0.0,0,0.0,0.0,22.0,Active,0,0
1685421,1212337,149417,-32,159029.955,180000,0.0,0.0,0.0,0.0,8127.63,9000.0,9000.0,153552.69,159029.955,159029.955,0.0,0,0.0,0.0,6.0,Active,0,0
2630080,1940572,338538,-89,70914.51,67500,900.0,900.0,0.0,0.0,4050.0,4050.0,4050.0,66875.085,70914.51,70914.51,2.0,2,0.0,0.0,17.0,Active,0,0
695884,2437593,267520,-59,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1425685,1652150,370157,-87,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
528070,1235018,203989,-1,32920.785,36000,0.0,0.0,0.0,0.0,2520.0,2520.0,2520.0,31517.46,32951.115,32951.115,0.0,0,0.0,0.0,58.0,Active,0,0
878412,1355540,377368,-61,152782.38,180000,0.0,0.0,0.0,0.0,9000.0,13275.0,13275.0,147507.345,152782.38,152782.38,0.0,0,0.0,0.0,18.0,Active,0,0
2711432,1262956,248459,-60,6194.925,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,5024.835,6194.925,6194.925,0.0,0,0.0,0.0,38.0,Active,0,0
436229,2404178,129309,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,5503.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
3721699,1249066,393512,-28,0.0,135000,0.0,0.0,0.0,0.0,0.0,67.905,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Active,0,0
2595884,2300792,441414,-38,53466.66,67500,0.0,58755.825,0.0,58755.825,,5314.5,3064.5,53466.66,53491.995,53491.995,0.0,4,0.0,4.0,,Active,0,0
685166,2262713,422287,-95,185054.805,180000,180000.0,180000.0,0.0,0.0,,0.0,0.0,180000.0,185054.805,185054.805,9.0,9,0.0,0.0,,Active,0,0
3417406,1614391,219023,-53,0.0,0,0.0,0.0,0.0,0.0,0.0,3810.87,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
239834,1623037,177052,-85,124028.46,180000,0.0,0.0,0.0,0.0,8100.0,9000.0,9000.0,119008.89,124028.46,124028.46,0.0,0,0.0,0.0,20.0,Active,0,0
1663931,1730817,314111,-24,186053.265,180000,180000.0,180000.0,0.0,0.0,,,0.0,180000.0,182016.765,182016.765,3.0,3,0.0,0.0,,Active,0,0
3207230,1705700,317732,-28,0.0,180000,0.0,0.0,0.0,0.0,0.0,4380.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
1504103,1335156,322012,-25,183312.495,180000,45000.0,45000.0,0.0,0.0,9000.0,9000.0,9000.0,174279.42,183312.495,183312.495,2.0,2,0.0,0.0,55.0,Active,0,0
1474994,2476302,397509,-10,0.0,585000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2635778,2341362,161112,-11,75452.805,450000,72000.0,72000.0,0.0,0.0,1346.085,1384.515,1384.515,71961.57,72761.805,72761.805,2.0,2,0.0,0.0,25.0,Active,0,0
123344,1831538,187824,-9,0.0,135000,0.0,2511.0,0.0,2511.0,3559.41,78356.475,78000.975,0.0,0.0,0.0,0.0,1,0.0,1.0,3.0,Active,0,0
2641454,2379209,299066,-42,0.0,270000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2042627,2357785,305364,-5,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1198282,2462522,410346,-26,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2147305,1137187,209404,-76,1030.5,112500,0.0,0.0,0.0,0.0,6750.0,52650.0,52650.0,0.0,926.415,926.415,0.0,0,0.0,0.0,25.0,Active,0,0
1001507,2452799,327318,-55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
541176,2327700,266587,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,198.405,0.0,0.0,-198.405,-198.405,0.0,0,0.0,0.0,20.0,Active,0,0
2617397,1339950,313406,-7,0.0,202500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2023337,2366409,158526,-94,111986.37,112500,22500.0,22500.0,0.0,0.0,5625.0,5625.0,5625.0,108592.47,111986.37,111986.37,1.0,1,0.0,0.0,4.0,Active,0,0
3726429,1195178,103022,-34,156219.93,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,149872.95,156219.93,156219.93,0.0,0,0.0,0.0,47.0,Active,1,1
131015,2431926,194540,-13,0.0,450000,0.0,0.0,0.0,0.0,0.0,275.805,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active,0,0
194001,2032158,117827,-30,271516.05,450000,0.0,0.0,0.0,0.0,14139.585,17775.0,17775.0,265016.745,271516.05,271516.05,0.0,0,0.0,0.0,4.0,Active,0,0
1033331,2775670,440222,-49,0.0,0,0.0,0.0,0.0,0.0,0.0,377.55,0.0,0.0,-377.55,-377.55,0.0,0,0.0,0.0,14.0,Active,0,0
849562,2256155,427189,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,202.32,0.0,0.0,-202.32,-202.32,0.0,0,0.0,0.0,2.0,Active,0,0
3350257,1386402,123643,-75,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2762429,1634901,134009,-78,17749.62,112500,0.0,0.0,0.0,0.0,5625.0,24903.0,24903.0,15729.975,17749.62,17749.62,0.0,0,0.0,0.0,12.0,Active,0,0
3503857,1301485,314374,-66,71962.425,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,69394.995,71962.425,71962.425,0.0,0,0.0,0.0,37.0,Active,0,0
179202,1331257,403986,-37,0.0,157500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2282186,2609592,211603,-5,137467.125,135000,0.0,0.0,0.0,0.0,7286.985,7137.0,0.0,132313.5,137467.125,137467.125,0.0,0,0.0,0.0,2.0,Active,0,0
3740890,1200982,205468,-9,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2601491,1976248,280549,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Completed,0,0
2532500,2153946,240208,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,542.52,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
1241875,1783368,255002,-76,98829.18,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,94505.76,98829.18,98829.18,0.0,0,0.0,0.0,11.0,Active,0,0
3531741,2332353,178569,-11,85459.365,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,81337.77,84477.555,84477.555,0.0,0,0.0,0.0,34.0,Active,0,0
550669,2332830,338306,-54,178580.61,180000,0.0,0.0,0.0,0.0,9000.0,18000.0,18000.0,171613.44,178580.61,178580.61,0.0,0,0.0,0.0,38.0,Active,0,0
262817,1150568,284954,-23,460030.86,450000,13500.0,13500.0,0.0,0.0,23370.795,24750.0,24750.0,447166.08,458685.36,458685.36,2.0,2,0.0,0.0,8.0,Active,0,0
1985261,1944505,166023,-69,25786.665,67500,0.0,0.0,0.0,0.0,3375.0,4050.0,4050.0,24342.615,25786.665,25786.665,0.0,0,0.0,0.0,19.0,Active,0,0
2109061,2204999,200370,-45,129938.895,135000,121500.0,121500.0,0.0,0.0,0.0,13500.0,13500.0,121287.69,127247.895,127247.895,2.0,2,0.0,0.0,1.0,Active,0,0
183820,1004383,423881,-6,0.0,180000,0.0,0.0,0.0,0.0,1281.6,6.48,6.48,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1135142,1423802,376857,-41,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1768345,1661531,407876,-15,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
964157,2345459,111886,-65,0.0,135000,0.0,0.0,0.0,0.0,0.0,267.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1708835,1395022,282417,-7,184829.4,180000,0.0,0.0,0.0,0.0,9336.33,9336.33,9336.33,177390.045,182793.015,182793.015,0.0,0,0.0,0.0,7.0,Active,0,0
321653,2186864,187817,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,3768.21,0.0,0.0,-3768.21,-3768.21,0.0,0,0.0,0.0,21.0,Active,0,0
1263790,1035199,239221,-9,1651.455,135000,0.0,0.0,0.0,0.0,6833.7,138330.0,138330.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1841130,1810837,248601,-62,62014.635,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,59983.83,61674.975,61674.975,0.0,0,0.0,0.0,28.0,Active,0,0
3336739,2756244,223097,-7,333365.4,315000,0.0,0.0,0.0,0.0,16654.275,0.0,0.0,314328.78,330945.075,330945.075,0.0,0,0.0,0.0,3.0,Active,0,0
1052281,1439851,106642,-85,66626.64,67500,36000.0,36000.0,0.0,0.0,3375.0,4500.0,4500.0,64972.755,66626.64,66626.64,1.0,1,0.0,0.0,15.0,Active,0,0
3558878,1029571,273995,-27,51054.255,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,47388.24,51054.255,51054.255,0.0,0,0.0,0.0,54.0,Active,0,0
3046454,1852536,374584,-58,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3081348,1259616,129781,-60,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1209427,2247595,314464,-33,4328.595,67500,0.0,0.0,0.0,0.0,3375.0,56250.0,56250.0,2887.56,4261.095,4261.095,0.0,0,0.0,0.0,28.0,Active,0,0
3521509,2605580,424663,-20,127409.22,157500,0.0,0.0,0.0,0.0,6651.315,9000.0,9000.0,124026.075,127409.22,127409.22,0.0,0,0.0,0.0,21.0,Active,0,0
2687356,2064327,165054,-46,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
111064,2224409,279978,-58,12798.675,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,11505.78,12798.675,12798.675,0.0,0,0.0,0.0,29.0,Active,0,0
180568,2208103,102176,-54,133665.84,135000,9000.0,9000.0,0.0,0.0,6750.0,6750.0,6750.0,129095.55,133665.84,133665.84,1.0,1,0.0,0.0,40.0,Active,0,0
3343796,2638309,224373,-67,0.0,90000,0.0,0.0,0.0,0.0,0.0,6900.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2175954,2426591,428970,-80,154566.27,180000,0.0,0.0,0.0,0.0,7875.0,9000.0,9000.0,149750.55,154566.27,154566.27,0.0,0,0.0,0.0,9.0,Active,0,0
1890692,1310667,429410,-76,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
93502,2532049,396169,-22,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1362157,1211202,314159,-59,1241.73,90000,0.0,0.0,0.0,0.0,4500.0,96300.0,96300.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1639385,1234913,170242,-27,254990.115,450000,0.0,0.0,0.0,0.0,13419.315,22500.0,22500.0,245886.57,254990.115,254990.115,0.0,0,0.0,0.0,3.0,Active,0,0
3536912,2320624,306470,-36,0.0,90000,0.0,0.0,0.0,0.0,0.0,242.055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
65223,1557283,447906,-34,449991.45,450000,0.0,0.0,0.0,0.0,23074.425,23175.0,23175.0,438313.725,449991.45,449991.45,0.0,0,0.0,0.0,3.0,Active,0,0
1982450,2028496,332906,-19,136919.295,180000,0.0,0.0,0.0,0.0,10800.0,18000.0,18000.0,131333.67,136919.295,136919.295,0.0,0,0.0,0.0,98.0,Active,0,0
3767098,1672659,286677,-15,0.0,157500,0.0,0.0,0.0,0.0,0.0,249.255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1306552,2306618,348922,-24,337176.72,360000,0.0,0.0,0.0,0.0,17760.195,36000.0,18498.87,332022.915,339773.22,339773.22,0.0,0,0.0,0.0,8.0,Active,0,0
1895650,1383235,222962,-15,0.0,67500,0.0,0.0,0.0,0.0,0.0,27.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active,0,0
1085058,2448545,285093,-24,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Completed,0,0
130035,1331243,116513,-27,0.0,180000,0.0,0.0,0.0,0.0,0.0,296.37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
980738,1038768,416209,-4,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
217567,1262927,307669,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,236.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1781889,1054646,392307,-80,107778.42,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,103236.615,107778.42,107778.42,0.0,0,0.0,0.0,7.0,Active,0,0
2808197,2476207,135152,-21,0.0,0,0.0,9000.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
3297402,2619308,340155,-41,292991.625,450000,45000.0,58441.5,0.0,13441.5,11678.94,0.0,0.0,278520.705,290300.625,290300.625,2.0,3,0.0,1.0,3.0,Active,0,0
407651,1105580,149986,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,143.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1974421,1868653,260900,-94,65977.11,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,63950.4,65977.11,65977.11,0.0,0,0.0,0.0,10.0,Active,0,0
1601387,1749933,153102,-9,54427.5,450000,0.0,54427.5,0.0,54427.5,2585.88,0.0,0.0,54427.5,54427.5,54427.5,0.0,1,0.0,1.0,2.0,Active,0,0
3158054,1745231,213534,-45,20.385,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.385,20.385,0.0,0,0.0,0.0,49.0,Active,305,0
1402986,1231430,378743,-27,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
150490,2790905,357170,-9,46891.08,180000,0.0,0.0,0.0,0.0,2354.265,2700.0,2700.0,44385.345,46103.805,46103.805,0.0,0,0.0,0.0,1.0,Active,0,0
3757102,1984671,417331,-44,589.365,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.205,136.08,136.08,0.0,0,0.0,0.0,50.0,Active,275,0
453795,1603129,107706,-11,48908.475,225000,0.0,66551.22,0.0,66551.22,0.0,9000.0,6662.16,48908.475,48908.475,48908.475,0.0,18,0.0,18.0,0.0,Active,0,0
3495461,2032138,361771,-77,156723.525,157500,0.0,0.0,0.0,0.0,7875.0,0.0,0.0,147138.615,156723.525,156723.525,0.0,0,0.0,0.0,4.0,Active,1,1
2852302,1568893,104689,-50,41223.51,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,38198.88,41223.51,41223.51,0.0,0,0.0,0.0,31.0,Active,0,0
166871,2459086,366037,-9,48458.115,157500,29250.0,42346.44,0.0,13096.44,0.0,2288.43,0.0,40058.01,48458.115,48458.115,5.0,9,0.0,4.0,64.0,Active,0,0
3684772,2733524,418646,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,247.59,247.59,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2009928,1405227,111166,-24,0.0,90000,0.0,0.0,0.0,0.0,0.0,62.82,62.82,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1292683,2102029,108747,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,258.255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
2934532,2617169,120719,-16,29410.155,450000,0.0,0.0,0.0,0.0,2388.42,20700.0,18975.6,29227.725,30427.155,30427.155,0.0,0,0.0,0.0,1.0,Active,0,0
1075045,1335557,333939,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,131.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
3512732,2354402,208763,-33,0.0,0,0.0,0.0,0.0,0.0,0.0,259.155,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
1761366,2053275,440924,-6,366827.625,810000,0.0,4554.63,0.0,4554.63,20643.75,45000.0,24538.86,364222.89,366827.625,366827.625,0.0,2,0.0,2.0,10.0,Active,0,0
90916,2383177,437027,-14,0.0,45000,0.0,0.0,0.0,0.0,0.0,1390.905,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
2705488,1311901,198555,-12,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3431609,2437461,244157,-77,9114.255,27000,0.0,0.0,0.0,0.0,1890.0,8280.0,8280.0,8457.165,9114.255,9114.255,0.0,0,0.0,0.0,8.0,Active,0,0
3408544,1201653,414609,-76,69959.7,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,65273.805,69959.7,69959.7,0.0,0,0.0,0.0,21.0,Active,1,1
810078,1351314,116506,-33,0.0,180000,0.0,0.0,0.0,0.0,0.0,69.435,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
1381962,1645545,443069,-42,67929.57,67500,0.0,2523.6,0.0,2523.6,3375.0,3375.0,3375.0,65822.085,67929.57,67929.57,0.0,4,0.0,4.0,38.0,Active,0,0
1510511,2399162,353477,-72,183080.43,180000,180000.0,180000.0,0.0,0.0,,9000.0,9000.0,171000.0,183080.43,183080.43,8.0,8,0.0,0.0,,Active,0,0
1809116,2486112,120271,-59,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2307834,2130093,126238,-75,123202.89,135000,0.0,0.0,0.0,0.0,6750.0,0.0,0.0,115523.64,122523.525,122523.525,0.0,0,0.0,0.0,10.0,Active,1,1
1145131,2504112,333706,-3,250628.625,270000,0.0,21279.105,0.0,21279.105,13500.0,13500.0,0.0,248103.45,250628.625,250628.625,0.0,9,0.0,9.0,39.0,Active,0,0
1616184,2060307,245286,-18,20841.255,450000,0.0,0.0,0.0,0.0,2250.0,6750.0,6750.0,19922.13,20841.255,20841.255,0.0,0,0.0,0.0,12.0,Active,0,0
1316314,1717294,281951,-30,0.0,67500,0.0,0.0,0.0,0.0,0.0,222.255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
1272880,2492848,132969,-6,0.0,225000,0.0,0.0,0.0,0.0,0.0,1035.63,1035.63,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
2885916,2571170,443657,-20,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
582132,1155836,186497,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,131.805,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
412773,1204791,106737,-80,182940.39,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,176029.02,182940.39,182940.39,0.0,0,0.0,0.0,3.0,Active,0,0
3087451,2140884,401890,-60,113269.005,112500,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,108648.405,113269.005,113269.005,0.0,0,0.0,0.0,42.0,Active,0,0
340018,2001038,160749,-14,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Completed,0,0
1515290,2833691,230665,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,3.42,3.42,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
3514468,2155520,420287,-41,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1020073,1367157,414165,-93,183331.215,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,176378.445,183331.215,183331.215,0.0,0,0.0,0.0,1.0,Active,0,0
2990324,1312566,297448,-3,284442.615,292500,130950.0,130950.0,0.0,0.0,4873.77,27000.0,11644.29,280113.975,284442.615,284442.615,4.0,4,0.0,0.0,10.0,Active,0,0
605499,2712793,310285,-38,0.0,0,0.0,0.0,0.0,0.0,0.0,132.48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
181847,1470194,344403,-26,0.0,90000,0.0,0.0,0.0,0.0,0.0,127.62,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1587242,2286383,307077,-44,0.0,180000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3239552,2323113,269089,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1360369,2349842,335503,-27,0.0,36000,0.0,0.0,0.0,0.0,0.0,129.825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
1050793,1931532,454858,-72,48134.295,67500,45000.0,45000.0,0.0,0.0,0.0,163.53,0.0,44836.47,48134.295,48134.295,1.0,1,0.0,0.0,15.0,Active,0,0
2881035,1249737,134931,-8,418969.035,450000,36000.0,36000.0,0.0,0.0,18431.73,22500.0,22500.0,400327.11,414932.535,414932.535,3.0,3,0.0,0.0,34.0,Active,0,0
2831940,1005371,103815,-27,16153.335,45000,0.0,1156.5,0.0,1156.5,2442.42,34875.0,34875.0,15130.08,16283.835,16283.835,0.0,2,0.0,2.0,17.0,Active,0,0
3122088,1393992,189564,-49,0.0,135000,0.0,0.0,0.0,0.0,0.0,20.655,0.0,0.0,-20.655,-20.655,0.0,0,0.0,0.0,33.0,Active,0,0
3674988,1155803,353710,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,3276.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2805685,2051884,108267,-86,136460.115,180000,900.0,900.0,0.0,0.0,8100.0,9000.0,9000.0,130472.46,136460.115,136460.115,1.0,1,0.0,0.0,14.0,Active,0,0
1560687,2186821,278419,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,57.645,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
1954655,2180222,422360,-7,40088.7,225000,0.0,40167.0,0.0,40167.0,0.0,78.3,78.3,40088.7,40088.7,40088.7,0.0,1,0.0,1.0,1.0,Active,0,0
2853535,1317538,173150,-21,313117.785,450000,0.0,0.0,0.0,0.0,12898.35,13500.0,13500.0,293966.55,313117.785,313117.785,0.0,0,0.0,0.0,15.0,Active,0,0
3285652,1266173,277569,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,69.93,69.93,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
359419,2248403,373797,-76,0.0,90000,0.0,0.0,0.0,0.0,0.0,336.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
3207647,1317340,309854,-24,0.0,135000,0.0,0.0,0.0,0.0,0.0,7986.645,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.0,Active,0,0
689547,2263068,428370,-12,0.0,45000,0.0,0.0,0.0,0.0,130.5,57.375,57.375,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Active,0,0
2930875,1516376,273820,-6,25503.03,135000,0.0,25503.03,0.0,25503.03,0.0,,0.0,25503.03,25503.03,25503.03,0.0,31,0.0,31.0,0.0,Active,0,0
3472617,2162359,385294,-81,189717.975,180000,4500.0,4500.0,0.0,0.0,9000.0,0.0,0.0,177952.68,189717.975,189717.975,1.0,1,0.0,0.0,13.0,Active,1,1
2876496,1051373,270688,-9,0.0,450000,0.0,0.0,0.0,0.0,0.0,1631.34,1631.34,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
260765,2707442,271805,-41,0.0,0,0.0,0.0,0.0,0.0,0.0,144.9,0.0,0.0,-144.9,-144.9,0.0,0,0.0,0.0,27.0,Active,0,0
77771,2340106,302864,-11,283249.17,450000,0.0,0.0,0.0,0.0,14919.48,22500.0,22500.0,275889.915,283249.17,283249.17,0.0,0,0.0,0.0,20.0,Active,0,0
506712,1415681,422211,-75,0.0,135000,0.0,0.0,0.0,0.0,51.435,437.265,225.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
26701,2199032,442140,-63,44231.22,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,42492.78,44231.22,44231.22,0.0,0,0.0,0.0,13.0,Active,0,0
1577793,1543865,255714,-54,0.0,0,0.0,0.0,0.0,0.0,0.0,978.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1329531,2186717,375741,-15,129792.15,135000,0.0,0.0,0.0,0.0,6750.0,11250.0,11250.0,125659.485,129792.15,129792.15,0.0,0,0.0,0.0,79.0,Active,0,0
81681,1330792,436578,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,395.235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
2893229,1586522,277840,-62,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
483262,1922968,107997,-86,23766.48,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,21674.07,23766.48,23766.48,0.0,0,0.0,0.0,14.0,Active,0,0
1666621,1931753,286135,-79,122309.91,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,118374.57,122309.91,122309.91,0.0,0,0.0,0.0,19.0,Active,0,0
1541664,2635865,229962,-2,126829.71,135000,0.0,0.0,0.0,0.0,6948.54,9000.0,2313.9,124722.09,126829.71,126829.71,0.0,0,0.0,0.0,21.0,Active,0,0
2799267,2663140,317152,-39,0.0,0,0.0,0.0,0.0,0.0,0.0,774.405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2365917,2216898,436497,-7,83619.99,180000,0.0,83081.565,0.0,83081.565,2250.0,232.965,232.965,82538.955,82538.955,82538.955,0.0,3,0.0,3.0,1.0,Active,0,0
